trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
91,0.606061,chroma_only,9,False,0.7000000000000001,,157.86469995509833,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,180,67,12,80,160
92,0.606061,chroma_only,8,False,0.7000000000000001,,160.0829999661073,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,160,34,12,100,160
93,0.606061,chroma_only,8,False,0.6000000000000001,,158.0798999639228,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,140,74,16,80,160
94,0.606061,chroma_only,9,False,0.7000000000000001,,138.14649998676032,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,180,47,12,80,60
95,0.606061,chroma_only,7,False,0.8,,160.38170002866536,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,200,54,12,100,140
96,0.606061,chroma_only,11,False,0.6000000000000001,,161.14629991352558,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,63,20,88,124
97,0.606061,chroma_only,7,False,0.7000000000000001,,160.25730001274496,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,140,24,16,100,160
98,0.575758,chroma_only,8,True,0.5,,1174.5739000616595,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.0,0.45454545454545453,1,120,84,28,240,140
99,0.606061,chroma_only,6,False,0.1,,159.16839998681098,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,60,94,36,80,160
100,0.363636,baseline,4,False,0.6000000000000001,280,26.944899931550026,0.36363636363636365,0.32828282828282823,0.3373009016233775,0.0,0.45454545454545453,3,160,104,32,180,100
101,0.606061,chroma_only,9,False,0.4,,151.23259997926652,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,80,117,16,200,80
102,0.606061,chroma_only,8,False,0.5,,141.55880000907928,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,114,20,180,60
103,0.606061,chroma_only,10,False,0.7000000000000001,,158.9637000579387,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,60,120,28,220,100
104,0.606061,chroma_only,8,False,0.8,,160.02329997718334,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,80,104,16,200,140
105,0.606061,chroma_only,7,False,0.5,,150.99459991324693,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,80,114,20,180,80
106,0.606061,chroma_only,9,False,0.6000000000000001,,160.47490003984421,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,80,77,24,240,160
107,0.606061,chroma_only,10,True,0.7000000000000001,,1147.9229000397027,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,1,120,120,48,160,140
108,0.606061,chroma_only,5,False,0.6000000000000001,,160.61809996608645,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,60,94,24,220,160
109,0.606061,chroma_only,6,False,0.4,,161.63789993152022,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,64,32,140,140
110,0.606061,chroma_only,7,False,0.8,,160.10079998522997,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,104,36,240,120
111,0.606061,chroma_only,6,True,0.7000000000000001,,1449.7538999421522,0.6060606060606061,0.585858585858586,0.5909090909090909,0.0,0.45454545454545453,2,180,94,28,140,120
112,0.606061,chroma_only,6,True,0.7000000000000001,,1441.213499987498,0.6060606060606061,0.585858585858586,0.5909090909090909,0.0,0.45454545454545453,2,180,84,28,140,120
113,0.606061,chroma_only,6,True,0.7000000000000001,,1446.5540000237525,0.6060606060606061,0.585858585858586,0.5909090909090909,0.0,0.45454545454545453,2,180,94,32,160,100
114,0.575758,chroma_only,5,True,0.6000000000000001,,1461.8994999909773,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.0,0.45454545454545453,2,200,84,24,200,120
115,0.606061,chroma_only,7,True,0.7000000000000001,,964.0257999999449,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,140,104,28,120,40
116,0.606061,chroma_only,8,False,0.30000000000000004,,160.82869993988425,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,120,94,32,140,140
117,0.606061,chroma_only,10,False,0.7000000000000001,,159.50289997272193,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,160,120,12,160,160
118,0.424242,baseline,6,True,0.6000000000000001,120,539.5048999926075,0.42424242424242425,0.33838383838383834,0.3588892159935607,0.0,0.45454545454545453,3,100,74,44,80,140
119,0.606061,chroma_only,7,False,0.8,,159.475399996154,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,1,180,44,20,120,120
