trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
12,0.121951,baseline,9,False,0.2,160,235.01130007207394,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,140,77,48,140,160
13,0.121951,baseline,4,False,0.4,140,201.0570999700576,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,100,54,40,180,60
14,0.121951,baseline,8,True,0.1,200,827.4107999168336,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,200,64,36,140,120
15,0.121951,baseline,6,False,0.0,80,213.34110002499074,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,60,34,44,80,80
16,0.121951,baseline,10,True,0.2,320,824.8795999679714,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,160,90,32,140,140
17,0.121951,baseline,7,False,0.1,140,215.1132000144571,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,64,44,180,60
18,0.121951,baseline,5,True,0.5,240,866.1942000035197,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,160,44,48,120,120
19,0.121951,baseline,8,False,0.30000000000000004,160,130.46909996774048,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,80,84,24,100,80
20,0.121951,baseline,6,False,0.8,120,199.98470006976277,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,180,54,40,180,160
21,0.121951,baseline,6,False,0.2,80,78.69610004127026,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,120,74,12,80,100
22,0.121951,baseline,4,False,0.30000000000000004,120,78.73940002173185,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,120,94,12,80,100
23,0.121951,baseline,6,False,0.30000000000000004,100,100.08360003121197,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,140,64,16,100,80
24,0.121951,baseline,5,False,0.1,180,172.56660002749413,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,80,44,32,120,120
25,0.121951,baseline,7,False,0.0,120,131.00709998980165,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,34,24,80,140
26,0.121951,baseline,9,True,0.1,240,869.0514999907464,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,120,87,44,160,100
27,0.121951,baseline,4,False,0.30000000000000004,80,98.21710002142936,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,140,64,16,140,60
28,0.121951,baseline,5,True,0.5,160,873.9485999103636,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,80,54,40,100,80
29,0.121951,chroma_only,8,True,0.0,,958.572700037621,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,60,94,48,120,100
