trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
42,0.705000,chroma_only,5,False,0.5,,60.425100033171475,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,74,20,240,140
43,0.705000,chroma_only,6,False,0.2,,59.0587001061067,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,94,16,240,160
44,0.705000,chroma_only,4,False,0.5,,59.482800075784326,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,100,84,24,220,120
45,0.630000,chroma_only,5,True,0.4,,815.5882999999449,0.63,0.6186666666666667,0.6213685280723454,0.0,0.6,3,120,64,12,240,100
46,0.575000,baseline,6,False,0.4,80,31.385299982503057,0.575,0.50625,0.5234940685729168,0.0,0.6,3,60,104,20,140,40
47,0.635000,chroma_only,4,True,0.6000000000000001,,723.7021999899298,0.635,0.6037499999999999,0.6115787434425299,0.0,0.6,2,80,54,24,100,140
48,0.705000,chroma_only,12,False,0.0,,60.08830002974719,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,60,76,12,216,128
49,0.565000,chroma_only,5,True,0.2,,802.5445000967011,0.565,0.5579166666666666,0.559653382790367,0.0,0.6,3,200,44,16,160,160
50,0.695000,chroma_only,8,False,0.30000000000000004,,55.68290001247078,0.695,0.6841666666666667,0.6869639463035719,0.0,0.6,2,100,34,36,180,60
51,0.705000,chroma_only,4,False,0.5,,59.02980000246316,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,54,28,220,140
52,0.705000,chroma_only,4,False,0.5,,60.033699963241816,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,54,28,220,140
53,0.705000,chroma_only,5,False,0.6000000000000001,,61.1024999525398,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,80,64,32,240,100
54,0.705000,chroma_only,9,False,0.5,,59.70610002987087,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,1,80,47,24,200,120
55,0.705000,chroma_only,4,False,0.4,,61.3163000671193,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,64,28,220,160
56,0.695000,chroma_only,5,True,0.5,,801.4372000470757,0.695,0.6833333333333335,0.6863092975357145,0.0,0.6,3,120,94,48,240,140
57,0.700000,chroma_only,4,False,0.6000000000000001,,58.207100024446845,0.7,0.6891666666666667,0.6919639463035719,0.0,0.6,2,80,44,16,200,80
58,0.705000,chroma_only,6,False,0.7000000000000001,,60.93400006648153,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,60,114,36,120,120
59,0.580000,baseline,10,True,0.4,140,510.46979997772723,0.58,0.5067499999999999,0.5249393927045063,0.0,0.6,2,140,70,20,220,140
60,0.705000,chroma_only,6,False,0.8,,61.49119988549501,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,160,54,32,160,160
